region,date,year,month,mean_ndvi,median_ndvi,stress_share,high_health_share,valid_pixels,bbox
Amazon Basin,2013-09-01,2013,9,0.7664424777030945,0.8251000046730042,0.021000742791545682,0.8673104193395907,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2013-10-01,2013,10,0.7705298066139221,0.8251000046730042,0.022045914922349762,0.8830857528696826,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2013-11-01,2013,11,0.7687321305274963,0.8251000046730042,0.021438217420661716,0.8738014854827819,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2013-12-01,2013,12,0.8053845167160034,0.8450999855995178,0.01049789029535865,0.9343459915611815,29625,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-01-01,2014,1,0.7538704872131348,0.8151000142097473,0.03221014248092376,0.8549193058275373,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-02-01,2014,2,0.7512169480323792,0.8051000237464905,0.027901484480431848,0.8472672064777328,29640,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-03-01,2014,3,0.762202262878418,0.8151000142097473,0.024837174771369756,0.8761853339182668,29633,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-04-01,2014,4,0.7776057720184326,0.8251000046730042,0.01539708265802269,0.9038695299837926,29616,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-05-01,2014,5,0.7820872664451599,0.8251000046730042,0.010905898639295,0.9205523854542998,29617,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-06-01,2014,6,0.7827292680740356,0.835099995136261,0.013370247822270242,0.9093119049226821,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-07-01,2014,7,0.7807764410972595,0.835099995136261,0.01496015129001756,0.8963258138592463,29612,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-08-01,2014,8,0.7758582830429077,0.835099995136261,0.018881945617294376,0.8741091031920284,29605,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-09-01,2014,9,0.768427312374115,0.835099995136261,0.019682646860229573,0.8654287643484132,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-10-01,2014,10,0.7753788232803345,0.835099995136261,0.01923855812069664,0.8792358579721885,29628,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-11-01,2014,11,0.7836734056472778,0.835099995136261,0.0161023529014617,0.9000101272659757,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2014-12-01,2014,12,0.7999218106269836,0.835099995136261,0.011881455478296091,0.9307027610882334,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-01-01,2015,1,0.7362747192382812,0.8051000237464905,0.05228162548940192,0.8345484001620089,29628,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-02-01,2015,2,0.7654600143432617,0.8151000142097473,0.020955659040291556,0.8951204697307147,29634,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-03-01,2015,3,0.7612329125404358,0.8051000237464905,0.020954244837359966,0.8845323255500067,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-04-01,2015,4,0.7728607654571533,0.8151000142097473,0.01684786278614356,0.9090755621581471,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-05-01,2015,5,0.78752601146698,0.8251000046730042,0.010264375189924705,0.9262585677144883,29617,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-06-01,2015,6,0.795052170753479,0.835099995136261,0.009895305639986491,0.9289766970618034,29610,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-07-01,2015,7,0.7874962091445923,0.8450999855995178,0.012800162112871086,0.903981897396062,29609,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-08-01,2015,8,0.776585578918457,0.835099995136261,0.01769433376105896,0.8705004389815628,29614,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-09-01,2015,9,0.7702686786651611,0.835099995136261,0.021438941220162735,0.8596846618724467,29619,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-10-01,2015,10,0.7711644768714905,0.835099995136261,0.023387668320340185,0.8661199419526847,29631,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-11-01,2015,11,0.7868432998657227,0.8450999855995178,0.021157415218491647,0.8974185928800404,29635,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2015-12-01,2015,12,0.8037476539611816,0.8450999855995178,0.014269329375253003,0.9220078262042909,29644,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-01-01,2016,1,0.7752212882041931,0.835099995136261,0.026186137544712156,0.8813525005061753,29634,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-02-01,2016,2,0.7848177552223206,0.835099995136261,0.02131462682540218,0.9037806482074804,29651,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-03-01,2016,3,0.7524006366729736,0.8151000142097473,0.03523144870368498,0.8548262027578302,29661,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-04-01,2016,4,0.7857977747917175,0.8251000046730042,0.014509870086046903,0.9152016197064282,29635,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-05-01,2016,5,0.7935797572135925,0.835099995136261,0.008946959721800195,0.9294371855903305,29619,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-06-01,2016,6,0.790108323097229,0.835099995136261,0.011646355872126389,0.9125004219694156,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-07-01,2016,7,0.7755449414253235,0.835099995136261,0.01883417153272353,0.8787592398825396,29627,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-08-01,2016,8,0.7604550719261169,0.8251000046730042,0.023828810584582152,0.8540907249898745,29628,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-09-01,2016,9,0.7639593482017517,0.8251000046730042,0.023049406047516197,0.865314524838013,29632,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-10-01,2016,10,0.7788237929344177,0.835099995136261,0.018317984009715616,0.8951523125189758,29643,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-11-01,2016,11,0.7829714417457581,0.835099995136261,0.02021599730003375,0.9013837327033412,29630,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2016-12-01,2016,12,0.7981469035148621,0.8450999855995178,0.015789473684210527,0.922199730094467,29640,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-01-01,2017,1,0.7513921856880188,0.8151000142097473,0.03236584542693216,0.8481268984137699,29630,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-02-01,2017,2,0.783379316329956,0.8251000046730042,0.013729591148293079,0.9087167723654028,29644,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-03-01,2017,3,0.7758217453956604,0.8251000046730042,0.01670547737167156,0.9005433498700685,29631,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-04-01,2017,4,0.7858864068984985,0.8251000046730042,0.010363918709067586,0.9188103436634933,29622,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-05-01,2017,5,0.8061981797218323,0.8450999855995178,0.006076359585457246,0.9464942780947236,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-06-01,2017,6,0.8043094873428345,0.8450999855995178,0.006652259066657662,0.932059161207537,29614,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-07-01,2017,7,0.7918376326560974,0.8550999760627747,0.012762509284894322,0.894185967992437,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-08-01,2017,8,0.7730386853218079,0.835099995136261,0.019721068449667374,0.8620200587579779,29613,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-09-01,2017,9,0.7665642499923706,0.835099995136261,0.023699402450963844,0.8576347861314608,29621,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-10-01,2017,10,0.7648022770881653,0.8251000046730042,0.022587615639138362,0.8614018502262137,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-11-01,2017,11,0.7763471007347107,0.835099995136261,0.018493520518358533,0.8858328833693304,29632,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2017-12-01,2017,12,0.8014315366744995,0.8450999855995178,0.013258214695364685,0.9261183455907159,29642,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-01-01,2018,1,0.766057550907135,0.8151000142097473,0.022687373396353815,0.8795070898041863,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-02-01,2018,2,0.7839446067810059,0.8251000046730042,0.013391351278418675,0.913141739189098,29646,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-03-01,2018,3,0.7714280486106873,0.8151000142097473,0.02030833586344162,0.8974800121445198,29643,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-04-01,2018,4,0.7743043303489685,0.8151000142097473,0.016469794127573406,0.9039149510631117,29630,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-05-01,2018,5,0.783324658870697,0.8251000046730042,0.012119779885891765,0.9160392964450896,29621,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-06-01,2018,6,0.7767025828361511,0.835099995136261,0.017890899270861464,0.8966716176073454,29624,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-07-01,2018,7,0.7756716012954712,0.835099995136261,0.014484435140792761,0.8812884056992369,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-08-01,2018,8,0.7696086168289185,0.835099995136261,0.018400972381659803,0.8650820447025458,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-09-01,2018,9,0.7716803550720215,0.835099995136261,0.018634798460603605,0.8712443454189454,29622,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-10-01,2018,10,0.7762436270713806,0.8251000046730042,0.020015526377966046,0.8970871164815878,29627,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-11-01,2018,11,0.7633235454559326,0.8251000046730042,0.023219709753628078,0.8666216672291597,29630,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2018-12-01,2018,12,0.7840644121170044,0.835099995136261,0.01791135397692775,0.8959724752074479,29646,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-01-01,2019,1,0.7445964217185974,0.8051000237464905,0.03957453992908999,0.836771906128651,29615,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-02-01,2019,2,0.7654969692230225,0.8151000142097473,0.023623907394283016,0.8760082346191489,29631,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-03-01,2019,3,0.7735463380813599,0.8151000142097473,0.016472017822183216,0.9013029096064268,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-04-01,2019,4,0.7925238609313965,0.835099995136261,0.01383545926975771,0.9230950934737127,29634,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-05-01,2019,5,0.7978411912918091,0.835099995136261,0.00870856679943293,0.9340106663066226,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-06-01,2019,6,0.7950180172920227,0.8450999855995178,0.008609047940580688,0.9204253882511816,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-07-01,2019,7,0.7866241335868835,0.8450999855995178,0.013774476704929102,0.8905469277515192,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-08-01,2019,8,0.7721496820449829,0.835099995136261,0.019209993247805538,0.8603646185010129,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-09-01,2019,9,0.7624661326408386,0.8251000046730042,0.022553852387061923,0.853129853467486,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-10-01,2019,10,0.7668388485908508,0.8251000046730042,0.021913830361966504,0.8731428957320367,29616,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-11-01,2019,11,0.7845783233642578,0.835099995136261,0.017925865910471947,0.8982175410168118,29622,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2019-12-01,2019,12,0.8026248812675476,0.8450999855995178,0.011945738003644462,0.9297766079503273,29634,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-01-01,2020,1,0.7857527136802673,0.835099995136261,0.016444924697778078,0.9122712230701695,29614,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-02-01,2020,2,0.78449547290802,0.8251000046730042,0.011739306436378357,0.9154297665632168,29644,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-03-01,2020,3,0.7911998629570007,0.8251000046730042,0.009987852611688487,0.9248549061951681,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-04-01,2020,4,0.7965754270553589,0.835099995136261,0.010390311371993389,0.9286509462604999,29643,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-05-01,2020,5,0.8052911758422852,0.8450999855995178,0.006920999324780554,0.9416272788656314,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-06-01,2020,6,0.8011560440063477,0.8450999855995178,0.008878835960973634,0.9308261031025286,29621,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-07-01,2020,7,0.7881364226341248,0.8450999855995178,0.014851819347870113,0.8973199216904071,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-08-01,2020,8,0.775535523891449,0.8450999855995178,0.020902981798534427,0.8625265930503495,29613,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-09-01,2020,9,0.7655221223831177,0.835099995136261,0.024543398264744606,0.8512541777792783,29621,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-10-01,2020,10,0.7724835872650146,0.835099995136261,0.021731061245149317,0.8676902311456048,29635,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-11-01,2020,11,0.7782300114631653,0.835099995136261,0.0191970310391363,0.8869770580296896,29640,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2020-12-01,2020,12,0.7997467517852783,0.8450999855995178,0.013361676283024598,0.9259034315214091,29637,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-01-01,2021,1,0.7652148604393005,0.8151000142097473,0.026159454533180315,0.880341591845001,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-02-01,2021,2,0.7695911526679993,0.8151000142097473,0.01770956316410862,0.8850059031877213,29645,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-03-01,2021,3,0.770153284072876,0.8151000142097473,0.015418353576248314,0.8888326585695007,29640,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-04-01,2021,4,0.7856585383415222,0.8251000046730042,0.01002802444541986,0.9187291082824054,29617,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-05-01,2021,5,0.7905120849609375,0.835099995136261,0.011478343067418385,0.9200229566861349,29621,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-06-01,2021,6,0.7936089634895325,0.835099995136261,0.008744977546679272,0.9212276732957423,29617,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-07-01,2021,7,0.7800769805908203,0.8450999855995178,0.01607619304941065,0.8798338343071364,29609,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-08-01,2021,8,0.7651958465576172,0.835099995136261,0.023266022827041263,0.8514216249071385,29614,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-09-01,2021,9,0.764513373374939,0.835099995136261,0.024777207669457197,0.8558601134215501,29624,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-10-01,2021,10,0.7737296223640442,0.835099995136261,0.020560432140445645,0.8783929777177583,29620,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-11-01,2021,11,0.7732253074645996,0.8251000046730042,0.0230517398494718,0.8823449998312464,29629,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2021-12-01,2021,12,0.7872363328933716,0.835099995136261,0.013937164647521344,0.9028448014038403,29633,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-01-01,2022,1,0.785129725933075,0.835099995136261,0.014958635826439304,0.9028870504811751,29615,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-02-01,2022,2,0.7781514525413513,0.8251000046730042,0.014644351464435146,0.8973545687677149,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-03-01,2022,3,0.7624413371086121,0.8151000142097473,0.022803170855118907,0.8747849553044358,29645,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-04-01,2022,4,0.786420464515686,0.8251000046730042,0.011511325659116228,0.9173615096377814,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-05-01,2022,5,0.7876195311546326,0.8251000046730042,0.009695290858725761,0.9217620431051956,29602,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-06-01,2022,6,0.7809394598007202,0.835099995136261,0.010943357989664606,0.901205795926639,29607,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-07-01,2022,7,0.7722447514533997,0.8251000046730042,0.018270854441067207,0.8779804120229652,29610,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-08-01,2022,8,0.7615870833396912,0.8251000046730042,0.023501603916933986,0.8539591423265237,29615,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-09-01,2022,9,0.7577275633811951,0.8251000046730042,0.027841522678185744,0.8413539416846653,29632,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-10-01,2022,10,0.7599318027496338,0.8251000046730042,0.026461455380045903,0.8551370325367895,29628,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-11-01,2022,11,0.775954008102417,0.8251000046730042,0.021797813470103927,0.8953300040491294,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2022-12-01,2022,12,0.7964341640472412,0.835099995136261,0.016360263113509868,0.9323326024624726,29645,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-01-01,2023,1,0.7584368586540222,0.8151000142097473,0.02870732694643098,0.8619619484549993,29644,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-02-01,2023,2,0.7730050086975098,0.8151000142097473,0.014701915295387105,0.8946924736984084,29656,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-03-01,2023,3,0.7743567228317261,0.8151000142097473,0.013530384316901171,0.9023517899922394,29637,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-04-01,2023,4,0.7875998020172119,0.8251000046730042,0.007190358842791075,0.9269824123147554,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-05-01,2023,5,0.793769359588623,0.8251000046730042,0.006784810126582278,0.9413670886075949,29625,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-06-01,2023,6,0.7929580807685852,0.835099995136261,0.008574707987306732,0.9253257713861319,29622,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-07-01,2023,7,0.7763795256614685,0.835099995136261,0.016442703761226283,0.8847660206631103,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-08-01,2023,8,0.7656059265136719,0.835099995136261,0.021438941220162735,0.8547891556095749,29619,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-09-01,2023,9,0.7642610669136047,0.835099995136261,0.021425197381739657,0.855253390917066,29638,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-10-01,2023,10,0.7705994248390198,0.835099995136261,0.02014102088323606,0.8678519618096555,29641,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-11-01,2023,11,0.7825900912284851,0.835099995136261,0.015548585112482714,0.8889675874397113,29649,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2023-12-01,2023,12,0.7954455614089966,0.835099995136261,0.01096195358877496,0.9179708580679978,29648,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-01-01,2024,1,0.7764939069747925,0.8251000046730042,0.01899780664754513,0.8980259827906192,29635,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-02-01,2024,2,0.7863323092460632,0.8251000046730042,0.012345262589806725,0.9270752521334368,29647,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-03-01,2024,3,0.7962501049041748,0.8251000046730042,0.010286677908937605,0.9396290050590219,29650,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-04-01,2024,4,0.7946025729179382,0.8251000046730042,0.009549196922661627,0.9404440545282764,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-05-01,2024,5,0.7942121028900146,0.8251000046730042,0.007997030638412742,0.9376771494128763,29636,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-06-01,2024,6,0.7890385985374451,0.835099995136261,0.008944543828264758,0.9149424511425389,29627,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-07-01,2024,7,0.7727452516555786,0.835099995136261,0.015864443394315805,0.871633025045568,29626,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-08-01,2024,8,0.7578548789024353,0.8251000046730042,0.021732527924948536,0.8474336044274964,29633,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-09-01,2024,9,0.7473307847976685,0.8151000142097473,0.026471084134210083,0.8282245827010623,29655,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-10-01,2024,10,0.7648823261260986,0.8251000046730042,0.019322856950158493,0.8568827139677615,29654,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-11-01,2024,11,0.7860047817230225,0.835099995136261,0.018279932546374368,0.9068128161888701,29650,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2024-12-01,2024,12,0.8006892800331116,0.835099995136261,0.012580525481466492,0.9318358123376842,29649,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-01-01,2025,1,0.7710440158843994,0.8151000142097473,0.02381675269034848,0.8968390513780656,29643,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-02-01,2025,2,0.7840685248374939,0.8251000046730042,0.012003911386856391,0.92028863337492,29657,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-03-01,2025,3,0.7750686407089233,0.8151000142097473,0.015179625569235959,0.9082138640580198,29645,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-04-01,2025,4,0.7988830208778381,0.835099995136261,0.011645962732919254,0.9382257628949501,29624,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-05-01,2025,5,0.7931884527206421,0.8251000046730042,0.00867539832568188,0.9415338914393735,29624,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-06-01,2025,6,0.7840380072593689,0.8251000046730042,0.009048857075328359,0.9270689131242192,29617,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-07-01,2025,7,0.7790620923042297,0.835099995136261,0.012959400627720968,0.8988896763524687,29631,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-08-01,2025,8,0.7675380706787109,0.8251000046730042,0.01769134677065397,0.8630608730882204,29619,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-09-01,2025,9,0.7606318593025208,0.8251000046730042,0.0199203187250996,0.8580592882706463,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-10-01,2025,10,0.7709770798683167,0.8251000046730042,0.018969183515036958,0.8835859182502447,29627,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-11-01,2025,11,0.7877779603004456,0.835099995136261,0.01293132554527652,0.9159295023296644,29618,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2025-12-01,2025,12,0.8069137930870056,0.8450999855995178,0.01205144651115687,0.9410930695743173,29623,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2026-01-01,2026,1,0.7588061094284058,0.8151000142097473,0.03134806816264552,0.8696473764130251,29635,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2026-02-01,2026,2,0.7727602124214172,0.8151000142097473,0.018895299794176198,0.9006647096534737,29637,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2026-03-01,2026,3,0.7864469289779663,0.8251000046730042,0.014476614699331848,0.9168860093136263,29634,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2026-04-01,2026,4,nan,nan,nan,nan,0,"-75.0,-15.0,-50.0,5.0"
Amazon Basin,2026-05-01,2026,5,nan,nan,nan,nan,0,"-75.0,-15.0,-50.0,5.0"
